WB_id,module
WBGene00022794,2
WBGene00018885,2
WBGene00003571,1
WBGene00003831,2
WBGene00006988,2
WBGene00013498,4
WBGene00045507,2
WBGene00000961,0
WBGene00018319,4
WBGene00004462,0
WBGene00013711,4
WBGene00005612,3
WBGene00022675,2
WBGene00017991,0
WBGene00000616,4
WBGene00002058,2
WBGene00019970,3
WBGene00000093,0
WBGene00017289,2
WBGene00011337,4
WBGene00003728,3
WBGene00019464,2
WBGene00002012,3
WBGene00011004,4
WBGene00000257,2
WBGene00002189,3
WBGene00003943,3
WBGene00022492,0
WBGene00020089,0
WBGene00015642,4
WBGene00021740,4
WBGene00016974,4
WBGene00020247,3
WBGene00045383,2
WBGene00001831,0
WBGene00015349,3
WBGene00022500,4
WBGene00003593,3
WBGene00015056,4
WBGene00004130,2
WBGene00044916,0
WBGene00004339,2
WBGene00006479,4
WBGene00017422,3
WBGene00002101,4
WBGene00017275,3
WBGene00001585,2
WBGene00013902,3
WBGene00012786,2
WBGene00015322,2
WBGene00013532,0
WBGene00007214,2
WBGene00003818,2
WBGene00019103,3
WBGene00006660,4
WBGene00021636,0
WBGene00015600,3
WBGene00012254,4
WBGene00021635,3
WBGene00009984,3
WBGene00007913,2
WBGene00003645,3
WBGene00045052,3
WBGene00022672,0
WBGene00022488,0
WBGene00003167,4
WBGene00012953,0
WBGene00022158,2
WBGene00020943,3
WBGene00006732,4
WBGene00007500,2
WBGene00018233,3
WBGene00007959,2
WBGene00009781,3
WBGene00012919,4
WBGene00013295,3
WBGene00004887,2
WBGene00016055,0
WBGene00022392,4
WBGene00007844,3
WBGene00008877,0
WBGene00007430,3
WBGene00011836,0
WBGene00011154,4
WBGene00022069,0
WBGene00002363,2
WBGene00010977,4
WBGene00019344,3
WBGene00020487,0
WBGene00017901,4
WBGene00011742,2
WBGene00021917,2
WBGene00011430,3
WBGene00010537,0
WBGene00007588,2
WBGene00009623,3
WBGene00022025,2
WBGene00001636,0
WBGene00020993,2
WBGene00001579,2
WBGene00021238,3
WBGene00001372,2
WBGene00022170,2
WBGene00022788,3
WBGene00009839,3
WBGene00015859,3
WBGene00017285,2
WBGene00008641,0
WBGene00019868,2
WBGene00007695,2
WBGene00022350,0
WBGene00015650,4
WBGene00013347,2
WBGene00022192,2
WBGene00006881,4
WBGene00018305,0
WBGene00004140,0
WBGene00015332,2
WBGene00004768,0
WBGene00007112,2
WBGene00009743,4
WBGene00019264,0
WBGene00007070,3
WBGene00020887,4
WBGene00005818,4
WBGene00235268,0
WBGene00022473,3
WBGene00009964,3
WBGene00004206,2
WBGene00020563,3
WBGene00006810,2
WBGene00000088,3
WBGene00008097,2
WBGene00015971,0
WBGene00001856,2
WBGene00009131,0
WBGene00010338,2
WBGene00016860,3
WBGene00004499,2
WBGene00119203,3
WBGene00007387,0
WBGene00008296,1
WBGene00009877,3
WBGene00022089,2
WBGene00006862,3
WBGene00004150,3
WBGene00009123,0
WBGene00021329,0
WBGene00011731,0
WBGene00009776,4
WBGene00008414,0
WBGene00016879,3
WBGene00008645,0
WBGene00013096,2
WBGene00022152,2
WBGene00019822,2
WBGene00019718,3
WBGene00020399,2
WBGene00006639,3
WBGene00004436,2
WBGene00011124,3
WBGene00077701,3
WBGene00001447,3
WBGene00009224,2
WBGene00018679,0
WBGene00004432,2
WBGene00013673,0
WBGene00014145,3
WBGene00003129,2
WBGene00017574,3
WBGene00010911,3
WBGene00008566,2
WBGene00003683,3
WBGene00010501,2
WBGene00013217,2
WBGene00000830,3
WBGene00017583,3
WBGene00003585,3
WBGene00000211,3
WBGene00011578,3
WBGene00022663,2
WBGene00003367,0
WBGene00002041,4
WBGene00015149,3
WBGene00011734,0
WBGene00020970,2
WBGene00012657,2
WBGene00013458,0
WBGene00021675,0
WBGene00003417,2
WBGene00007247,3
WBGene00007275,2
WBGene00011268,2
WBGene00013729,2
WBGene00020246,2
WBGene00010686,3
WBGene00008407,3
WBGene00011400,4
WBGene00000884,2
WBGene00001649,3
WBGene00008443,3
WBGene00001670,4
WBGene00003638,3
WBGene00013075,0
WBGene00011142,0
WBGene00000726,3
WBGene00016926,3
WBGene00002050,2
WBGene00006827,3
WBGene00006535,3
WBGene00020561,0
WBGene00003229,0
WBGene00011641,2
WBGene00002176,4
WBGene00014114,0
WBGene00011103,4
WBGene00004472,2
WBGene00017482,2
WBGene00004448,2
WBGene00009159,2
WBGene00013560,4
WBGene00014205,0
WBGene00019224,3
WBGene00015718,3
WBGene00001450,3
WBGene00001860,2
WBGene00020507,2
WBGene00044792,3
WBGene00007137,2
WBGene00018987,0
WBGene00018946,3
WBGene00010061,0
WBGene00011035,2
WBGene00017773,0
WBGene00012221,4
WBGene00019014,4
WBGene00004272,4
WBGene00019426,0
WBGene00004705,2
WBGene00019536,4
WBGene00004417,2
WBGene00015271,3
WBGene00000481,4
WBGene00015605,3
WBGene00004787,0
WBGene00001325,4
WBGene00004055,3
WBGene00003743,3
WBGene00019108,3
WBGene00004100,4
WBGene00000403,4
WBGene00017764,3
WBGene00010699,2
WBGene00010660,1
WBGene00000073,3
WBGene00017925,2
WBGene00235352,3
WBGene00045276,2
WBGene00004357,2
WBGene00015303,3
WBGene00005643,3
WBGene00022263,3
WBGene00001515,4
WBGene00002093,3
WBGene00015981,3
WBGene00004423,2
WBGene00010610,4
WBGene00018903,1
WBGene00012046,0
WBGene00010356,2
WBGene00008303,3
WBGene00015002,4
WBGene00007370,3
WBGene00004491,2
WBGene00021178,3
WBGene00004125,2
WBGene00010422,3
WBGene00003052,2
WBGene00018468,3
WBGene00022549,1
WBGene00003164,2
WBGene00011144,0
WBGene00014208,2
WBGene00016842,4
WBGene00007812,3
WBGene00013232,2
WBGene00001590,2
WBGene00007139,2
WBGene00011994,2
WBGene00018975,2
WBGene00003591,4
WBGene00013755,2
WBGene00011213,3
WBGene00009266,3
WBGene00017440,4
WBGene00008610,4
WBGene00013339,0
WBGene00009835,3
WBGene00004484,2
WBGene00020494,3
WBGene00013667,2
WBGene00009840,3
WBGene00020720,3
WBGene00021950,0
WBGene00020194,0
WBGene00009584,4
WBGene00011571,3
WBGene00010878,2
WBGene00016204,3
WBGene00015337,3
WBGene00045013,3
WBGene00000869,2
WBGene00016722,2
WBGene00018561,4
WBGene00007493,2
WBGene00077690,0
WBGene00003939,0
WBGene00014077,4
WBGene00015145,0
WBGene00021629,4
WBGene00010644,3
WBGene00012448,3
WBGene00004412,2
WBGene00001088,2
WBGene00012543,2
WBGene00206522,4
WBGene00000557,2
WBGene00011224,2
WBGene00003583,4
WBGene00003793,2
WBGene00010334,3
WBGene00019025,3
WBGene00004469,2
WBGene00019188,2
WBGene00019090,1
WBGene00007680,3
WBGene00005191,4
WBGene00016383,4
WBGene00020774,3
WBGene00019597,3
WBGene00001460,4
WBGene00012440,4
WBGene00016624,2
WBGene00022824,3
WBGene00016970,2
WBGene00044894,2
WBGene00002089,2
WBGene00001580,2
WBGene00004931,2
WBGene00006959,3
WBGene00001633,2
WBGene00012198,0
WBGene00021638,0
WBGene00007801,3
WBGene00044762,4
WBGene00003169,2
WBGene00021148,2
WBGene00004800,2
WBGene00018998,2
WBGene00044527,3
WBGene00016027,2
WBGene00018240,0
WBGene00001018,2
WBGene00001957,3
WBGene00010556,2
WBGene00206362,3
WBGene00017064,0
WBGene00010223,3
WBGene00022348,2
WBGene00010141,3
WBGene00007428,2
WBGene00003686,4
WBGene00001971,3
WBGene00013724,0
WBGene00015423,3
WBGene00006836,0
WBGene00019872,4
WBGene00019937,2
WBGene00003611,1
WBGene00016697,3
WBGene00015099,2
WBGene00019294,4
WBGene00007345,4
WBGene00016535,3
WBGene00003258,0
WBGene00013558,2
WBGene00010002,2
WBGene00206487,2
WBGene00008386,2
WBGene00003704,0
WBGene00020853,3
WBGene00017046,2
WBGene00011687,2
WBGene00020700,3
WBGene00013448,4
WBGene00014047,3
WBGene00007827,3
WBGene00006941,4
WBGene00012699,3
WBGene00000766,0
WBGene00017926,2
WBGene00010043,3
WBGene00018214,4
WBGene00000080,0
WBGene00014051,3
WBGene00016264,0
WBGene00016003,3
WBGene00008722,0
WBGene00004111,0
WBGene00021094,3
WBGene00007951,3
WBGene00016489,2
WBGene00021785,2
WBGene00018015,0
WBGene00001026,3
WBGene00007770,0
WBGene00007255,2
WBGene00007818,3
WBGene00012513,0
WBGene00014251,2
WBGene00016704,3
WBGene00022641,3
WBGene00007416,4
WBGene00019154,0
WBGene00013404,2
WBGene00016448,4
WBGene00011763,3
WBGene00000005,0
WBGene00000249,2
WBGene00006932,3
WBGene00021883,0
WBGene00015391,0
WBGene00003776,0
WBGene00009374,4
WBGene00019102,4
WBGene00021639,4
WBGene00004431,2
WBGene00012562,0
WBGene00000406,0
WBGene00007945,4
WBGene00018723,2
WBGene00007522,3
WBGene00043985,0
WBGene00006674,2
WBGene00014020,2
WBGene00021082,0
WBGene00015064,2
WBGene00016355,0
WBGene00021939,3
WBGene00302993,0
WBGene00016188,2
WBGene00008892,3
WBGene00008748,3
WBGene00006516,2
WBGene00021535,3
WBGene00007152,0
WBGene00003630,3
WBGene00011870,2
WBGene00175030,0
WBGene00001753,1
WBGene00018740,3
WBGene00022103,0
WBGene00004398,0
WBGene00003918,3
WBGene00010974,3
WBGene00006412,3
WBGene00000846,2
WBGene00008330,0
WBGene00001145,4
WBGene00011806,0
WBGene00020701,2
WBGene00006819,3
WBGene00013265,2
WBGene00012449,3
WBGene00006468,2
WBGene00006742,3
WBGene00001667,3
WBGene00012429,0
WBGene00006321,4
WBGene00018363,3
WBGene00008757,3
WBGene00007546,3
WBGene00000482,0
WBGene00010564,2
WBGene00001615,3
WBGene00012941,2
WBGene00195248,0
WBGene00017031,4
WBGene00009483,2
WBGene00010341,3
WBGene00019643,2
WBGene00001763,3
WBGene00015092,2
WBGene00004471,2
WBGene00018064,0
WBGene00020822,3
WBGene00043982,3
WBGene00011338,2
WBGene00007071,3
WBGene00006628,3
WBGene00009087,2
WBGene00007624,2
WBGene00022635,4
WBGene00011299,3
WBGene00008688,2
WBGene00009798,2
WBGene00012976,2
WBGene00021743,2
WBGene00009608,2
WBGene00003160,0
WBGene00006474,2
WBGene00000917,2
WBGene00050899,3
WBGene00008198,4
WBGene00020695,3
WBGene00010783,0
WBGene00015494,4
WBGene00015602,3
WBGene00018435,3
WBGene00003065,0
WBGene00006791,4
WBGene00011108,2
WBGene00015767,2
WBGene00020510,4
WBGene00004929,2
WBGene00012990,0
WBGene00011813,3
WBGene00016935,4
WBGene00015389,2
WBGene00012479,2
WBGene00018735,2
WBGene00001975,2
WBGene00020426,3
WBGene00021282,2
WBGene00018317,3
WBGene00004493,2
WBGene00021847,2
WBGene00013677,2
WBGene00010045,4
WBGene00023409,0
WBGene00015935,4
WBGene00015735,3
WBGene00007528,2
WBGene00007330,1
WBGene00002148,2
WBGene00017341,3
WBGene00009179,2
WBGene00017818,1
WBGene00001592,3
WBGene00009627,0
WBGene00015113,3
WBGene00018718,2
WBGene00014204,2
WBGene00009395,0
WBGene00015940,0
WBGene00021476,0
WBGene00010625,1
WBGene00013216,3
WBGene00004268,3
WBGene00000092,4
WBGene00016400,2
WBGene00044643,3
WBGene00022285,3
WBGene00007361,3
WBGene00015710,3
WBGene00020564,3
WBGene00011970,3
WBGene00004058,2
WBGene00012028,3
WBGene00004121,2
WBGene00021984,3
WBGene00022284,4
WBGene00008929,2
WBGene00018415,4
WBGene00016961,3
WBGene00003576,2
WBGene00006467,3
WBGene00002187,3
WBGene00003368,4
WBGene00015647,4
WBGene00003768,2
WBGene00022378,2
WBGene00012167,2
WBGene00021316,3
WBGene00006736,0
WBGene00013222,4
WBGene00009750,4
WBGene00009600,3
WBGene00000089,3
WBGene00007450,1
WBGene00001389,0
WBGene00004726,0
WBGene00013326,4
WBGene00008334,3
WBGene00015278,4
WBGene00018262,3
WBGene00001513,0
WBGene00007577,3
WBGene00007484,3
WBGene00011094,1
WBGene00015538,0
WBGene00007167,2
WBGene00001244,2
WBGene00000293,3
WBGene00005758,3
WBGene00012100,4
WBGene00015577,3
WBGene00044638,2
WBGene00020465,0
WBGene00015487,2
WBGene00014093,3
WBGene00007752,3
WBGene00004056,3
WBGene00003112,3
WBGene00004113,3
WBGene00016492,2
WBGene00004425,2
WBGene00002057,1
WBGene00007561,2
WBGene00012758,2
WBGene00004045,3
WBGene00010124,1
WBGene00008018,4
WBGene00003653,4
WBGene00021339,3
WBGene00012951,2
WBGene00014156,0
WBGene00021841,0
WBGene00017676,4
WBGene00021365,2
WBGene00001404,2
WBGene00021191,2
WBGene00006573,2
WBGene00002280,2
WBGene00004266,3
WBGene00020038,2
WBGene00021404,3
WBGene00014021,4
WBGene00008905,3
WBGene00013838,2
WBGene00019477,3
WBGene00005654,4
WBGene00006993,2
WBGene00020250,0
WBGene00017567,2
WBGene00017237,0
WBGene00021350,2
WBGene00009293,0
WBGene00009372,2
WBGene00019320,3
WBGene00016118,0
WBGene00021926,3
WBGene00017158,4
WBGene00022128,2
WBGene00005533,4
WBGene00021075,3
WBGene00003664,2
WBGene00016316,4
WBGene00021074,2
WBGene00011156,2
WBGene00015450,2
WBGene00001085,2
WBGene00194921,3
WBGene00007862,3
WBGene00004057,4
WBGene00021893,4
WBGene00016530,3
WBGene00006818,3
WBGene00008664,2
WBGene00007168,0
WBGene00010409,0
WBGene00021117,3
WBGene00020396,2
WBGene00003144,0
WBGene00000366,4
WBGene00006593,2
WBGene00004053,3
WBGene00195176,4
WBGene00002207,3
WBGene00007436,0
WBGene00006319,0
WBGene00017039,4
WBGene00018694,3
WBGene00007100,2
WBGene00017618,3
WBGene00018051,3
WBGene00012471,1
WBGene00001676,3
WBGene00019877,3
WBGene00015402,4
WBGene00019841,4
WBGene00019237,3
WBGene00002213,0
WBGene00006627,3
WBGene00011854,4
WBGene00016313,0
WBGene00010951,3
WBGene00010833,0
WBGene00018187,2
WBGene00004016,2
WBGene00050957,3
WBGene00015203,2
WBGene00006503,2
WBGene00021504,4
WBGene00017178,3
WBGene00012184,0
WBGene00018356,3
WBGene00011707,2
WBGene00022742,2
WBGene00015926,4
WBGene00016052,3
WBGene00018264,3
WBGene00044499,2
WBGene00012739,3
WBGene00185092,4
WBGene00007728,2
WBGene00015708,2
WBGene00006788,2
WBGene00022633,2
WBGene00001896,1
WBGene00006870,3
WBGene00019312,3
WBGene00003485,0
WBGene00021363,2
WBGene00015948,3
WBGene00017807,3
WBGene00017184,2
WBGene00012624,3
WBGene00008248,3
WBGene00015200,3
WBGene00013865,3
WBGene00018195,3
WBGene00016667,2
WBGene00002118,1
WBGene00016321,4
WBGene00006710,3
WBGene00022022,0
WBGene00007517,4
WBGene00011747,2
WBGene00022039,4
WBGene00012420,2
WBGene00000449,3
WBGene00003241,0
WBGene00008307,3
WBGene00000762,2
WBGene00011274,3
WBGene00017982,2
WBGene00017353,4
WBGene00004213,3
WBGene00022251,2
WBGene00022673,3
WBGene00014222,0
WBGene00021514,2
WBGene00001559,0
WBGene00000528,1
WBGene00016060,2
WBGene00013989,3
WBGene00011420,3
WBGene00003566,3
WBGene00009844,3
WBGene00004269,2
WBGene00006610,2
WBGene00000703,3
WBGene00016207,3
WBGene00002092,0
WBGene00017891,2
WBGene00020967,2
WBGene00016262,3
WBGene00304788,4
WBGene00011980,2
WBGene00005253,3
WBGene00019546,3
WBGene00019898,0
WBGene00011030,3
WBGene00000417,2
WBGene00022061,3
WBGene00017570,0
WBGene00013529,2
WBGene00016903,3
WBGene00022397,3
WBGene00044568,4
WBGene00001161,0
WBGene00007363,3
WBGene00008810,1
WBGene00005007,2
WBGene00006389,2
WBGene00007429,0
WBGene00003412,2
WBGene00015996,3
WBGene00017313,2
WBGene00007185,2
WBGene00015980,3
WBGene00018954,3
WBGene00007183,1
WBGene00000831,3
WBGene00019750,4
WBGene00015477,2
WBGene00017968,4
WBGene00004264,0
WBGene00009745,2
WBGene00012347,3
WBGene00016944,2
WBGene00018925,2
WBGene00004474,2
WBGene00020559,3
WBGene00008044,3
WBGene00011725,3
WBGene00009448,4
WBGene00012605,3
WBGene00021486,0
WBGene00018999,2
WBGene00013275,2
WBGene00021507,2
WBGene00021337,3
WBGene00000623,0
WBGene00016916,3
WBGene00010803,3
WBGene00003048,0
WBGene00018071,2
WBGene00220259,4
WBGene00002184,4
WBGene00017344,2
WBGene00015293,3
WBGene00012225,2
WBGene00016210,2
WBGene00000262,3
WBGene00011374,2
WBGene00003676,3
WBGene00009423,1
WBGene00013708,3
WBGene00020502,3
WBGene00021561,4
WBGene00007505,3
WBGene00000971,3
WBGene00011719,2
WBGene00003014,4
WBGene00010828,2
WBGene00018470,3
WBGene00022297,2
WBGene00016064,3
WBGene00002173,3
WBGene00003597,3
WBGene00008009,3
WBGene00001352,0
WBGene00005481,3
WBGene00003034,3
WBGene00011417,3
WBGene00009178,3
WBGene00019599,1
WBGene00004030,4
WBGene00006208,3
WBGene00044001,1
WBGene00007779,3
WBGene00016258,2
WBGene00007166,3
WBGene00021439,4
WBGene00000585,0
WBGene00006771,2
WBGene00007513,3
WBGene00012602,2
WBGene00044699,3
WBGene00003663,2
WBGene00015885,2
WBGene00004235,3
WBGene00017733,2
WBGene00007227,4
WBGene00001060,2
WBGene00004426,2
WBGene00004400,2
WBGene00019087,0
WBGene00013015,2
WBGene00017091,3
WBGene00013561,2
WBGene00009441,2
WBGene00021605,3
WBGene00020363,3
WBGene00004508,2
WBGene00019115,3
WBGene00007351,3
WBGene00018218,2
WBGene00006940,0
WBGene00013938,2
WBGene00005544,0
WBGene00016281,3
WBGene00003041,2
WBGene00012626,3
WBGene00011028,3
WBGene00022865,2
WBGene00007140,2
WBGene00013235,2
WBGene00006601,0
WBGene00044745,2
WBGene00019590,3
WBGene00001511,0
WBGene00003550,3
WBGene00021811,2
WBGene00007622,0
WBGene00006567,2
WBGene00010815,0
WBGene00020765,2
WBGene00017514,2
WBGene00009819,3
WBGene00015728,3
WBGene00195073,3
WBGene00004921,4
WBGene00013236,3
WBGene00021063,2
WBGene00021185,4
WBGene00021787,3
WBGene00004430,2
WBGene00003920,0
WBGene00016145,2
WBGene00002011,2
WBGene00000853,3
WBGene00020933,2
WBGene00017765,2
WBGene00016975,4
WBGene00007518,3
WBGene00014153,0
WBGene00007130,1
WBGene00017449,2
WBGene00001565,3
WBGene00016091,3
WBGene00009042,3
WBGene00007929,3
WBGene00003403,4
WBGene00022645,2
WBGene00000540,3
WBGene00044311,4
WBGene00004276,4
WBGene00008398,2
WBGene00007917,2
WBGene00022783,2
WBGene00045412,3
WBGene00010756,3
WBGene00001156,2
WBGene00003107,0
WBGene00014209,2
WBGene00022476,3
WBGene00009148,2
WBGene00003517,3
WBGene00004476,2
WBGene00003242,2
WBGene00011635,2
WBGene00005194,0
WBGene00018601,3
WBGene00007826,2
WBGene00009390,3
WBGene00003722,3
WBGene00009476,3
WBGene00011647,3
WBGene00020451,2
WBGene00003732,3
WBGene00018831,2
WBGene00003821,3
WBGene00020080,3
WBGene00004891,2
WBGene00019183,3
WBGene00022053,2
WBGene00018786,2
WBGene00020912,3
WBGene00005647,3
WBGene00003002,2
WBGene00219313,3
WBGene00003596,3
WBGene00004721,2
WBGene00011887,2
WBGene00006602,4
WBGene00008233,3
WBGene00013693,3
WBGene00013197,3
WBGene00019021,2
WBGene00018910,1
WBGene00008916,3
WBGene00006853,3
WBGene00012489,2
WBGene00302974,0
WBGene00002052,3
WBGene00017469,3
WBGene00019733,4
WBGene00006963,2
WBGene00010655,4
WBGene00006671,2
WBGene00015684,2
WBGene00016123,2
WBGene00012779,3
WBGene00004442,2
WBGene00008224,4
WBGene00010752,3
WBGene00021640,3
WBGene00012025,2
WBGene00017646,3
WBGene00012170,2
WBGene00008332,3
WBGene00001532,3
WBGene00044466,0
WBGene00012234,2
WBGene00015756,3
WBGene00013544,2
WBGene00003669,3
WBGene00001549,3
WBGene00019823,2
WBGene00007720,0
WBGene00008226,3
WBGene00003579,2
WBGene00015029,2
WBGene00235312,3
WBGene00011253,0
WBGene00022150,2
WBGene00006824,2
WBGene00009493,3
WBGene00008538,1
WBGene00004154,3
WBGene00004215,3
WBGene00017563,3
WBGene00011015,2
WBGene00009908,3
WBGene00012632,3
WBGene00016606,0
WBGene00013923,3
WBGene00009246,2
WBGene00001207,4
WBGene00021714,2
WBGene00001936,3
WBGene00018854,2
WBGene00016046,4
WBGene00022255,3
WBGene00008148,2
WBGene00000118,2
WBGene00010161,0
WBGene00003562,4
WBGene00235271,3
WBGene00016143,2
WBGene00017894,4
WBGene00006365,2
WBGene00012644,4
WBGene00009221,4
WBGene00022773,2
WBGene00018696,3
WBGene00013907,3
WBGene00010138,3
WBGene00009202,3
WBGene00000109,3
WBGene00016173,2
WBGene00012332,4
WBGene00006595,2
WBGene00007122,1
WBGene00023490,3
WBGene00003575,4
WBGene00003628,3
WBGene00011163,2
WBGene00004383,0
WBGene00020058,3
WBGene00044073,1
WBGene00001646,2
WBGene00009880,0
WBGene00194883,3
WBGene00010565,2
WBGene00011890,2
WBGene00018009,2
WBGene00004778,3
WBGene00015704,4
WBGene00001662,2
WBGene00020976,3
WBGene00010805,3
WBGene00000438,3
WBGene00020379,2
WBGene00016170,0
WBGene00021352,3
WBGene00007453,3
WBGene00009424,1
WBGene00011644,4
WBGene00004312,0
WBGene00013695,3
WBGene00007772,4
WBGene00044608,0
WBGene00008973,2
WBGene00007994,2
WBGene00014090,3
WBGene00011443,0
WBGene00008710,0
WBGene00006911,2
WBGene00013835,0
WBGene00008194,2
WBGene00020894,2
WBGene00016002,0
WBGene00044528,3
WBGene00007565,1
WBGene00001468,2
WBGene00009456,2
WBGene00008345,3
WBGene00020777,4
WBGene00019329,3
WBGene00000533,3
WBGene00000169,4
WBGene00006747,2
WBGene00022506,3
WBGene00008457,2
WBGene00043062,1
WBGene00015540,2
WBGene00006379,0
WBGene00020456,3
WBGene00021224,1
WBGene00003620,3
WBGene00017707,2
WBGene00016849,3
WBGene00004307,0
WBGene00019680,0
WBGene00019479,3
WBGene00003729,2
WBGene00018295,0
WBGene00013551,2
WBGene00044922,3
WBGene00008120,3
WBGene00013365,2
WBGene00016295,3
WBGene00008601,3
WBGene00007980,4
WBGene00022363,2
WBGene00004447,2
WBGene00005205,3
WBGene00044120,3
WBGene00007260,4
WBGene00010038,3
WBGene00010491,2
WBGene00021468,3
WBGene00015865,2
WBGene00006310,3
WBGene00010928,1
WBGene00000630,3
WBGene00010700,4
WBGene00017310,3
WBGene00004296,2
WBGene00021158,3
WBGene00018298,3
WBGene00050885,0
WBGene00019772,3
WBGene00004482,2
WBGene00003827,3
WBGene00000188,3
WBGene00022104,2
WBGene00021655,0
WBGene00008385,2
WBGene00015088,1
WBGene00001101,3
WBGene00001368,3
WBGene00002845,2
WBGene00015864,3
WBGene00011521,3
WBGene00012596,3
WBGene00019226,3
WBGene00006757,3
WBGene00019245,0
WBGene00006163,3
WBGene00019944,3
WBGene00011422,2
WBGene00011502,2
WBGene00009387,4
WBGene00001535,4
WBGene00010736,3
WBGene00013269,2
WBGene00044492,3
WBGene00018252,3
WBGene00012989,3
WBGene00016540,4
WBGene00007192,2
WBGene00012929,3
WBGene00011083,2
WBGene00008218,0
WBGene00000176,2
WBGene00001425,2
WBGene00000424,0
WBGene00008422,0
WBGene00018281,4
WBGene00009739,2
WBGene00018900,0
WBGene00303026,0
WBGene00023477,2
WBGene00000512,3
WBGene00022033,2
WBGene00007409,3
WBGene00021948,3
WBGene00044457,1
WBGene00077693,3
WBGene00021441,0
WBGene00018466,3
WBGene00018811,2
WBGene00022522,3
WBGene00007162,3
WBGene00020052,2
WBGene00000264,2
WBGene00014111,2
WBGene00206521,3
WBGene00012553,2
WBGene00022047,3
WBGene00012381,3
WBGene00017299,4
WBGene00019720,3
WBGene00004356,3
WBGene00001821,3
WBGene00021765,2
WBGene00004433,2
WBGene00021856,2
WBGene00003056,2
WBGene00003661,3
WBGene00012548,3
WBGene00004782,0
WBGene00007553,4
WBGene00017653,4
WBGene00018024,3
WBGene00020658,1
WBGene00018877,2
WBGene00050906,3
WBGene00001883,3
WBGene00195063,2
WBGene00015466,2
WBGene00005759,3
WBGene00017051,3
WBGene00016367,3
WBGene00017416,2
WBGene00009952,2
WBGene00001909,2
WBGene00019339,3
WBGene00004440,2
WBGene00009138,2
WBGene00001570,0
WBGene00007541,3
WBGene00009547,4
WBGene00021002,3
WBGene00003978,4
WBGene00019840,4
WBGene00003025,2
WBGene00010250,3
WBGene00021872,1
WBGene00011027,3
WBGene00019713,3
WBGene00007113,2
WBGene00004451,2
WBGene00001748,4
WBGene00017699,3
WBGene00018657,3
WBGene00002086,4
WBGene00007287,2
WBGene00009435,3
WBGene00006804,2
WBGene00003706,3
WBGene00194680,2
WBGene00007848,1
WBGene00003033,3
WBGene00016611,0
WBGene00012591,1
WBGene00011279,4
WBGene00021021,0
WBGene00010263,2
WBGene00009958,2
WBGene00044612,3
WBGene00009688,2
WBGene00009888,3
WBGene00011193,2
WBGene00022271,3
WBGene00022274,0
WBGene00010023,3
WBGene00001214,2
WBGene00001107,0
WBGene00020347,2
WBGene00021394,3
WBGene00020417,2
WBGene00016124,2
WBGene00012389,4
WBGene00007054,4
WBGene00018376,3
WBGene00044043,2
WBGene00006226,3
WBGene00015396,2
WBGene00022631,3
WBGene00020917,3
WBGene00284867,3
WBGene00003668,3
WBGene00013124,3
WBGene00022309,2
WBGene00013737,0
WBGene00006726,2
WBGene00015204,4
WBGene00004897,4
WBGene00020339,3
WBGene00020878,3
WBGene00020831,2
WBGene00003408,3
WBGene00011566,3
WBGene00023450,2
WBGene00016067,0
WBGene00012282,4
WBGene00021168,3
WBGene00005640,3
WBGene00004368,3
WBGene00010283,2
WBGene00004803,3
WBGene00007501,0
WBGene00009582,3
WBGene00001171,3
WBGene00018963,2
WBGene00007984,3
WBGene00004477,2
WBGene00020555,4
WBGene00000259,3
WBGene00018634,2
WBGene00011164,2
WBGene00017879,3
WBGene00004175,2
WBGene00006075,3
WBGene00020374,3
WBGene00020128,1
WBGene00015621,3
WBGene00013901,1
WBGene00011556,2
WBGene00009993,2
WBGene00019361,2
WBGene00009429,3
WBGene00004949,4
WBGene00011538,2
WBGene00017916,2
WBGene00018035,3
WBGene00020936,0
WBGene00009163,0
WBGene00001608,4
WBGene00007707,3
WBGene00008670,2
WBGene00019647,2
WBGene00008309,3
WBGene00001386,2
WBGene00018154,2
WBGene00022474,3
WBGene00000778,2
WBGene00013808,2
WBGene00011867,2
WBGene00001805,2
WBGene00010621,0
WBGene00007704,2
WBGene00009100,4
WBGene00016632,2
WBGene00012778,3
WBGene00018241,3
WBGene00004320,2
WBGene00016920,2
WBGene00001690,2
WBGene00012271,2
WBGene00012538,3
WBGene00021661,2
WBGene00021279,0
WBGene00013425,3
WBGene00001186,0
WBGene00004064,3
WBGene00008834,3
WBGene00000161,2
WBGene00007295,4
WBGene00002297,2
WBGene00006620,2
WBGene00016273,2
WBGene00001682,2
WBGene00009969,3
WBGene00004427,2
WBGene00009769,3
WBGene00001132,2
WBGene00012116,4
WBGene00023487,2
WBGene00007549,2
WBGene00022682,2
WBGene00004760,2
WBGene00000863,0
WBGene00010040,3
WBGene00000974,3
WBGene00003546,2
WBGene00001785,3
WBGene00001752,2
WBGene00016218,3
WBGene00004274,2
WBGene00009650,2
WBGene00017823,3
WBGene00020798,0
WBGene00017372,2
WBGene00015631,3
WBGene00007366,3
WBGene00022627,3
WBGene00018615,3
WBGene00019368,2
WBGene00044654,3
WBGene00000677,3
WBGene00011119,2
WBGene00015207,2
WBGene00003404,3
WBGene00016182,2
WBGene00006655,3
WBGene00009443,2
WBGene00019153,3
WBGene00020445,1
WBGene00013669,2
WBGene00013433,2
WBGene00019628,4
WBGene00008118,2
